0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
0.18117262266358458,0.0,0.0,0.0,0.22469049065433833,0.0,0.0,0.0,0.05725176420503994,0.0,0.0,0.0,0.019139885410698335,0.0,0.0,0.0,0.007906885113286622,0.0,0.0,0.0,0.003796993545781108,0.0,0.0,0.0,0.0020219430339707555,0.0,0.0,0.0,0.0011523601145209423,0.0,0.0,0.0,0.0006821564640181918,0.0,0.0,0.0,0.0004068577736013299,0.0,0.0,0.0,0.00023539182707399758,0.0,0.0,0.0,0.00012458667742971876,0.0,0.0,0.0,5.3663994547689034e-05,0.0,0.0,0.0,1.3253125152033427e-05,0.0,0.0,0.0,0.18117262266358458,0.0,0.0,0.0,0.2246904906543383,0.0,0.0,0.0,0.057251764205039926,0.0,0.0,0.0,0.019139885410698332,0.0,0.0,0.0,0.00790688511328662,0.0,0.0,0.0,0.0037969935457811054,0.0,0.0,0.0,0.002021943033970754,0.0,0.0,0.0,0.0011523601145209418,0.0,0.0,0.0,0.0006821564640181917,0.0,0.0,0.0,0.0004068577736013298,0.0,0.0,0.0,0.00023539182707399756,0.0,0.0,0.0,0.00012458667742971873,0.0,0.0,0.0,5.366399454768903e-05,0.0,0.0,0.0,1.3253125152033429e-05,0.0,0.0,0.0,1.3253125152033427e-05,0.0,0.0,0.0,5.2361006668578425e-05,0.0,0.0,0.0,0.00011416277439683383,0.0,0.0,0.0,0.0001910265668704815,0.0,0.0,0.0,0.00027032827715374225,0.0,0.0,0.0,0.00033623507657392623,0.0,0.0,0.0,0.0003737785701408701,0.0,0.0,0.0,0.0003737785701408701,0.0,0.0,0.0,0.0003362350765739262,0.0,0.0,0.0,0.0002703282771537422,0.0,0.0,0.0,0.00019102656687048156,0.0,0.0,0.0,0.00011416277439683386,0.0,0.0,0.0,5.2361006668578425e-05,0.0,0.0,0.0,1.3253125152033429e-05,0.0,0.0,0.0
3.844252057169267e-07,0.18117262266358458,0.0,0.0,1.5377008228677075e-06,0.22469049065433833,0.0,0.0,3.459599672861899e-06,0.05725176420503994,0.0,0.0,6.148077148385516e-06,0.019139885410698335,0.0,0.0,9.593594156138727e-06,0.007906885113286622,0.0,0.0,1.3764840978119333e-05,0.003796993545781108,0.0,0.0,1.8579707738473295e-05,0.0020219430339707555,0.0,0.0,2.3854254467043695e-05,0.0011523601145209423,0.0,0.0,2.922291464662681e-05,0.0006821564640181918,0.0,0.0,3.402725702416721e-05,0.0004068577736013299,0.0,0.0,3.718116732816961e-05,0.00023539182707399758,0.0,0.0,3.703717496578313e-05,0.00012458667742971876,0.0,0.0,3.12767548595882e-05,5.3663994547689034e-05,0.0,0.0,1.332885820120888e-05,1.3253125152033427e-05,0.0,0.0,3.844252057169267e-07,0.18117262266358458,0.0,0.0,1.537700822867707e-06,0.2246904906543383,0.0,0.0,3.4595996728618988e-06,0.057251764205039926,0.0,0.0,6.148077148385515e-06,0.019139885410698332,0.0,0.0,9.593594156138726e-06,0.00790688511328662,0.0,0.0,1.376484097811933e-05,0.0037969935457811054,0.0,0.0,1.8579707738473295e-05,0.002021943033970754,0.0,0.0,2.3854254467043688e-05,0.0011523601145209418,0.0,0.0,2.9222914646626808e-05,0.0006821564640181917,0.0,0.0,3.402725702416721e-05,0.0004068577736013298,0.0,0.0,3.71811673281696e-05,0.00023539182707399756,0.0,0.0,3.703717496578313e-05,0.00012458667742971873,0.0,0.0,3.127675485958821e-05,5.366399454768903e-05,0.0,0.0,1.3328858201208882e-05,1.3253125152033429e-05,0.0,0.0,1.332885820120888e-05,0.0,0.0,0.0,4.8847860446015974e-05,0.0,0.0,0.0,9.939025662411532e-05,0.0,0.0,0.0,0.00015839137883009964,0.0,0.0,0.0,0.0002168479552488227,0.0,0.0,0.0,0.0002641858378196852,0.0,0.0,0.0,0.0002907569225713664,0.0,0.0,0.0,0.0002907569225713664,0.0,0.0,0.0,0.00026418583781968527,0.0,0.0,0.0,0.0002168479552488228,0.0,0.0,0.0,0.00015839137883009972,0.0,0.0,0.0,9.939025662411535e-05,0.0,0.0,0.0,4.8847860446016e-05,0.0,0.0,0.0,1.3328858201208882e-05,0.0,0.0,0.0
0.06988781778144068,0.0,0.18117262266358458,0.0,0.0916021213428843,0.0,0.22469049065433833,0.0,0.030143376053512753,0.0,0.05725176420503994,0.0,0.012286292869563085,0.0,0.019139885410698335,0.0,0.005842508463521308,0.0,0.007906885113286622,0.0,0.003095496146347523,0.0,0.003796993545781108,0.0,0.0017669404942740573,0.0,0.0020219430339707555,0.0,0.0010580985931707325,0.0,0.0011523601145209423,0.0,0.0006486694835493133,0.0,0.0006821564640181918,0.0,0.0003963290352335944,0.0,0.0004068577736013299,0.0,0.00023294623382866334,0.0,0.00023539182707399758,0.0,0.00012446115665273711,0.0,0.00012458667742971876,0.0,5.386949192640762e-05,0.0,5.3663994547689034e-05,0.0,1.3328858201208876e-05,0.0,1.3253125152033427e-05,0.0,0.06988781778144068,0.0,0.0,0.0,0.10515517558147208,0.0,0.0,0.0,0.05153207398070764,0.0,0.0,0.0,0.02418363772286376,0.0,0.0,0.0,0.012073624989934693,0.0,0.0,0.0,0.006484892102568267,0.0,0.0,0.0,0.00370558183901222,0.0,0.0,0.0,0.0022141546310774658,0.0,0.0,0.0,0.001355912748696542,0.0,0.0,0.0,0.0008305404319489951,0.0,0.0,0.0,0.000492160586355587,0.0,0.0,0.0,0.0002672311798501209,0.0,0.0,0.0,0.00011881490842690722,0.0,0.0,0.0,3.035518479357807e-05,0.0,0.0,0.0,1.3328858201208876e-05,1.3253125152033427e-05,0.0,0.0,5.276137368326341e-05,5.2361006668578425e-05,0.0,0.0,0.00011559621070758338,0.00011416277439683383,0.0,0.0,0.00019523226547274816,0.0001910265668704815,0.0,0.0,0.00028047756852240754,0.00027032827715374225,0.0,0.0,0.0003566402472558563,0.00033623507657392623,0.0,0.0,0.00040859628840389165,0.0003737785701408701,0.0,0.0,0.0004250185656851644,0.0003737785701408701,0.0,0.0,0.0004020438027782109,0.0003362350765739262,0.0,0.0,0.0003446086198362621,0.0002703282771537422,0.0,0.0,0.0002647494166632981,0.00019102656687048156,0.0,0.0,0.0001776962081673785,0.00011416277439683386,0.0,0.0,9.752031961765052e-05,5.2361006668578425e-05,0.0,0.0,3.035518479357807e-05,1.3253125152033429e-05,0.0,0.0
8.788181984031972e-07,0.06988781778144068,3.844252057169267e-07,0.18117262266358458,2.859952765045432e-06,0.0916021213428843,1.5377008228677075e-06,0.22469049065433833,5.405399229049477e-06,0.030143376053512753,3.459599672861899e-06,0.05725176420503994,8.635001725337432e-06,0.012286292869563085,6.148077148385516e-06,0.019139885410698335,1.2541605101445701e-05,0.005842508463521308,9.593594156138727e-06,0.007906885113286622,1.7084137564648764e-05,0.003095496146347523,1.3764840978119333e-05,0.003796993545781108,2.2157986015283942e-05,0.0017669404942740573,1.8579707738473295e-05,0.0020219430339707555,2.7543079873471325e-05,0.0010580985931707325,2.3854254467043695e-05,0.0011523601145209423,3.2827829682009215e-05,0.0006486694835493133,2.922291464662681e-05,0.0006821564640181918,3.731037251608402e-05,0.0003963290352335944,3.402725702416721e-05,0.0004068577736013299,3.988783576898549e-05,0.00023294623382866334,3.718116732816961e-05,0.00023539182707399758,3.895640454354378e-05,0.00012446115665273711,3.703717496578313e-05,0.00012458667742971876,3.233175572569896e-05,5.386949192640762e-05,3.12767548595882e-05,5.3663994547689034e-05,1.3642280732745223e-05,1.3328858201208876e-05,1.332885820120888e-05,1.3253125152033427e-05,8.788181984031972e-07,0.06988781778144068,0.0,0.0,3.4017424107462926e-06,0.10515517558147208,0.0,0.0,7.433165160354805e-06,0.05153207398070764,0.0,0.0,1.2941992432992959e-05,0.02418363772286376,0.0,0.0,1.99029700168841e-05,0.012073624989934693,0.0,0.0,2.8256100834896834e-05,0.006484892102568267,0.0,0.0,3.785230079483205e-05,0.00370558183901222,0.0,0.0,4.836378522012726e-05,0.0022141546310774658,0.0,0.0,5.91457604900142e-05,0.001355912748696542,0.0,0.0,6.90428668980652e-05,0.0008305404319489951,0.0,0.0,7.614871314598477e-05,0.000492160586355587,0.0,0.0,7.75515512930608e-05,0.0002672311798501209,0.0,0.0,6.910932626456118e-05,0.00011881490842690722,0.0,0.0,3.091301498114498e-05,3.035518479357807e-05,0.0,0.0,1.3642280732745223e-05,1.332885820120888e-05,0.0,0.0,5.014877373384504e-05,4.8847860446015974e-05,0.0,0.0,0.00010262751764460348,9.939025662411532e-05,0.0,0.0,0.00016511923394640785,0.00015839137883009964,0.0,0.0,0.00022936878458756156,0.0002168479552488227,0.0,0.0,0.00028525702314593213,0.0002641858378196852,0.0,0.0,0.0003227541268998069,0.0002907569225713664,0.0,0.0,0.0003345209516865447,0.0002907569225713664,0.0,0.0,0.00031809797392094735,0.00026418583781968527,0.0,0.0,0.0002766932216106576,0.0002168479552488228,0.0,0.0,0.00021819095332922616,0.00015839137883009972,0.0,0.0,0.00015285612560538315,9.939025662411535e-05,0.0,0.0,9.082670759502477e-05,4.8847860446016e-05,0.0,0.0,3.091301498114498e-05,1.3328858201208882e-05,0.0,0.0
0.06988781778144068,0.0,0.0,0.0,0.1051551755814721,0.0,0.0,0.0,0.05153207398070766,0.0,0.0,0.0,0.024183637722863766,0.0,0.0,0.0,0.012073624989934695,0.0,0.0,0.0,0.006484892102568269,0.0,0.0,0.0,0.003705581839012221,0.0,0.0,0.0,0.0022141546310774666,0.0,0.0,0.0,0.0013559127486965428,0.0,0.0,0.0,0.0008305404319489957,0.0,0.0,0.0,0.0004921605863555873,0.0,0.0,0.0,0.00026723117985012095,0.0,0.0,0.0,0.00011881490842690722,0.0,0.0,0.0,3.035518479357808e-05,0.0,0.0,0.0,0.06988781778144068,0.0,0.18117262266358458,0.0,0.0916021213428843,0.0,0.2246904906543383,0.0,0.030143376053512753,0.0,0.057251764205039926,0.0,0.012286292869563087,0.0,0.019139885410698335,0.0,0.005842508463521307,0.0,0.007906885113286619,0.0,0.0030954961463475223,0.0,0.0037969935457811063,0.0,0.001766940494274057,0.0,0.0020219430339707546,0.0,0.0010580985931707325,0.0,0.001152360114520942,0.0,0.0006486694835493132,0.0,0.0006821564640181917,0.0,0.00039632903523359437,0.0,0.00040685777360132986,0.0,0.00023294623382866332,0.0,0.00023539182707399758,0.0,0.00012446115665273714,0.0,0.00012458667742971873,0.0,5.386949192640764e-05,0.0,5.3663994547689034e-05,0.0,1.3328858201208877e-05,0.0,1.3253125152033434e-05,0.0,3.035518479357808e-05,0.0,1.3253125152033429e-05,0.0,9.752031961765054e-05,0.0,5.2361006668578425e-05,0.0,0.00017769620816737852,0.0,0.00011416277439683383,0.0,0.00026474941666329804,0.0,0.00019102656687048145,0.0,0.00034460861983626217,0.0,0.0002703282771537422,0.0,0.000402043802778211,0.0,0.00033623507657392634,0.0,0.0004250185656851645,0.0,0.0003737785701408702,0.0,0.0004085962884038917,0.0,0.0003737785701408701,0.0,0.00035664024725585633,0.0,0.00033623507657392623,0.0,0.00028047756852240765,0.0,0.0002703282771537423,0.0,0.00019523226547274827,0.0,0.00019102656687048156,0.0,0.0001155962107075834,0.0,0.00011416277439683383,0.0,5.276137368326342e-05,0.0,5.236100666857843e-05,0.0,1.3328858201208877e-05,0.0,1.3253125152033434e-05,0.0
8.788181984031973e-07,0.06988781778144068,0.0,0.0,3.401742410746294e-06,0.1051551755814721,0.0,0.0,7.4331651603548095e-06,0.05153207398070766,0.0,0.0,1.2941992432992962e-05,0.024183637722863766,0.0,0.0,1.99029700168841e-05,0.012073624989934695,0.0,0.0,2.8256100834896844e-05,0.006484892102568269,0.0,0.0,3.785230079483207e-05,0.003705581839012221,0.0,0.0,4.836378522012727e-05,0.0022141546310774666,0.0,0.0,5.9145760490014234e-05,0.0013559127486965428,0.0,0.0,6.904286689806521e-05,0.0008305404319489957,0.0,0.0,7.61487131459848e-05,0.0004921605863555873,0.0,0.0,7.75515512930608e-05,0.00026723117985012095,0.0,0.0,6.910932626456116e-05,0.00011881490842690722,0.0,0.0,3.091301498114498e-05,3.035518479357808e-05,0.0,0.0,8.788181984031973e-07,0.06988781778144068,3.844252057169268e-07,0.18117262266358458,2.859952765045433e-06,0.0916021213428843,1.5377008228677073e-06,0.2246904906543383,5.405399229049477e-06,0.030143376053512753,3.459599672861898e-06,0.057251764205039926,8.635001725337432e-06,0.012286292869563087,6.1480771483855145e-06,0.019139885410698335,1.2541605101445705e-05,0.005842508463521307,9.593594156138726e-06,0.007906885113286619,1.7084137564648767e-05,0.0030954961463475223,1.376484097811933e-05,0.0037969935457811063,2.2157986015283942e-05,0.001766940494274057,1.8579707738473295e-05,0.0020219430339707546,2.754307987347133e-05,0.0010580985931707325,2.3854254467043688e-05,0.001152360114520942,3.282782968200922e-05,0.0006486694835493132,2.9222914646626805e-05,0.0006821564640181917,3.7310372516084027e-05,0.00039632903523359437,3.402725702416721e-05,0.00040685777360132986,3.988783576898549e-05,0.00023294623382866332,3.71811673281696e-05,0.00023539182707399758,3.8956404543543796e-05,0.00012446115665273714,3.703717496578313e-05,0.00012458667742971873,3.233175572569897e-05,5.386949192640764e-05,3.127675485958821e-05,5.3663994547689034e-05,1.3642280732745226e-05,1.3328858201208877e-05,1.3328858201208888e-05,1.3253125152033434e-05,3.091301498114498e-05,0.0,1.3328858201208876e-05,0.0,9.082670759502477e-05,0.0,4.884786044601597e-05,0.0,0.00015285612560538315,0.0,9.939025662411532e-05,0.0,0.0002181909533292261,0.0,0.00015839137883009966,0.0,0.0002766932216106575,0.0,0.00021684795524882274,0.0,0.0003180979739209473,0.0,0.00026418583781968527,0.0,0.00033452095168654477,0.0,0.00029075692257136634,0.0,0.00032275412689980703,0.0,0.00029075692257136634,0.0,0.0002852570231459322,0.0,0.00026418583781968527,0.0,0.00022936878458756167,0.0,0.00021684795524882274,0.0,0.00016511923394640793,0.0,0.0001583913788300997,0.0,0.00010262751764460354,0.0,9.939025662411535e-05,0.0,5.0148773733845096e-05,0.0,4.8847860446015994e-05,0.0,1.3642280732745226e-05,0.0,1.3328858201208888e-05,0.0
0.05500192792362682,0.0,0.06988781778144068,0.0,0.0802320761316259,0.0,0.1051551755814721,0.0,0.03742024454175004,0.0,0.05153207398070766,0.0,0.018542187046947715,0.0,0.024183637722863766,0.0,0.009899883103609283,0.0,0.012073624989934695,0.0,0.005642700522299959,0.0,0.006484892102568269,0.0,0.003382360126849584,0.0,0.003705581839012221,0.0,0.002096959391594552,0.0,0.0022141546310774666,0.0,0.0013198529431846411,0.0,0.0013559127486965428,0.0,0.0008243756979691624,0.0,0.0008305404319489957,0.0,0.0004948899495256315,0.0,0.0004921605863555873,0.0,0.00027080288772155913,0.0,0.00026723117985012095,0.0,0.00012085610459400431,0.0,0.00011881490842690722,0.0,3.091301498114498e-05,0.0,3.035518479357808e-05,0.0,0.05500192792362682,0.0,0.06988781778144068,0.0,0.0802320761316259,0.0,0.10515517558147208,0.0,0.037420244541750025,0.0,0.05153207398070764,0.0,0.018542187046947715,0.0,0.02418363772286376,0.0,0.009899883103609279,0.0,0.01207362498993469,0.0,0.005642700522299958,0.0,0.006484892102568267,0.0,0.0033823601268495834,0.0,0.00370558183901222,0.0,0.0020969593915945513,0.0,0.0022141546310774658,0.0,0.0013198529431846407,0.0,0.001355912748696542,0.0,0.0008243756979691621,0.0,0.000830540431948995,0.0,0.0004948899495256314,0.0,0.000492160586355587,0.0,0.00027080288772155913,0.0,0.00026723117985012095,0.0,0.00012085610459400434,0.0,0.00011881490842690724,0.0,3.091301498114498e-05,0.0,3.035518479357808e-05,0.0,3.091301498114498e-05,3.035518479357808e-05,1.3328858201208877e-05,1.3253125152033429e-05,9.979029885273778e-05,9.752031961765054e-05,5.2761373683263415e-05,5.2361006668578425e-05,0.00018335770924182398,0.00017769620816737852,0.00011559621070758338,0.00011416277439683383,0.0002765734063281704,0.00026474941666329804,0.00019523226547274816,0.00019102656687048145,0.00036638747110327957,0.00034460861983626217,0.00028047756852240754,0.0002703282771537422,0.0004377827090609298,0.000402043802778211,0.0003566402472558563,0.00033623507657392634,0.00047742200825829023,0.0004250185656851645,0.00040859628840389165,0.0003737785701408702,0.00047742200825829023,0.0004085962884038917,0.0004250185656851644,0.0003737785701408701,0.00043778270906092977,0.00035664024725585633,0.00040204380277821086,0.00033623507657392623,0.00036638747110327957,0.00028047756852240765,0.0003446086198362621,0.0002703282771537423,0.0002765734063281705,0.00019523226547274827,0.00026474941666329804,0.00019102656687048156,0.00018335770924182398,0.0001155962107075834,0.00017769620816737852,0.00011416277439683383,9.979029885273776e-05,5.276137368326342e-05,9.752031961765054e-05,5.236100666857843e-05,3.091301498114498e-05,1.3328858201208877e-05,3.035518479357808e-05,1.3253125152033434e-05
2.020388010293675e-06,0.05500192792362682,8.788181984031973e-07,0.06988781778144068,6.323915644368306e-06,0.0802320761316259,3.401742410746294e-06,0.1051551755814721,1.1565343948499366e-05,0.03742024454175004,7.4331651603548095e-06,0.05153207398070766,1.815334234110227e-05,0.018542187046947715,1.2941992432992962e-05,0.024183637722863766,2.6063646039577165e-05,0.009899883103609283,1.99029700168841e-05,0.012073624989934695,3.521705336527715e-05,0.005642700522299959,2.8256100834896844e-05,0.006484892102568269,4.542148159686675e-05,0.003382360126849584,3.785230079483207e-05,0.003705581839012221,5.627909870716125e-05,0.002096959391594552,4.836378522012727e-05,0.0022141546310774666,6.70518068038737e-05,0.0013198529431846411,5.9145760490014234e-05,0.0013559127486965428,7.648504487743044e-05,0.0008243756979691624,6.904286689806521e-05,0.0008305404319489957,8.260363482060535e-05,0.0004948899495256315,7.61487131459848e-05,0.0004921605863555873,8.251232805689266e-05,0.00027080288772155913,7.75515512930608e-05,0.00026723117985012095,7.222871483259137e-05,0.00012085610459400431,6.910932626456116e-05,0.00011881490842690722,3.198423306007533e-05,3.091301498114498e-05,3.091301498114498e-05,3.035518479357808e-05,2.020388010293675e-06,0.05500192792362682,8.788181984031973e-07,0.06988781778144068,6.323915644368307e-06,0.0802320761316259,3.401742410746293e-06,0.10515517558147208,1.1565343948499363e-05,0.037420244541750025,7.433165160354807e-06,0.05153207398070764,1.8153342341102268e-05,0.018542187046947715,1.294199243299296e-05,0.02418363772286376,2.6063646039577165e-05,0.009899883103609279,1.9902970016884098e-05,0.01207362498993469,3.521705336527715e-05,0.005642700522299958,2.8256100834896837e-05,0.006484892102568267,4.542148159686675e-05,0.0033823601268495834,3.785230079483205e-05,0.00370558183901222,5.627909870716125e-05,0.0020969593915945513,4.8363785220127246e-05,0.0022141546310774658,6.705180680387369e-05,0.0013198529431846407,5.914576049001419e-05,0.001355912748696542,7.648504487743042e-05,0.0008243756979691621,6.904286689806518e-05,0.000830540431948995,8.260363482060534e-05,0.0004948899495256314,7.614871314598479e-05,0.000492160586355587,8.251232805689267e-05,0.00027080288772155913,7.75515512930608e-05,0.00026723117985012095,7.222871483259141e-05,0.00012085610459400434,6.910932626456118e-05,0.00011881490842690724,3.1984233060075346e-05,3.091301498114498e-05,3.091301498114498e-05,3.035518479357808e-05,3.198423306007533e-05,3.091301498114498e-05,1.3642280732745216e-05,1.3328858201208876e-05,9.453455822023092e-05,9.082670759502477e-05,5.014877373384504e-05,4.884786044601597e-05,0.00016058345740073085,0.00015285612560538315,0.00010262751764460348,9.939025662411532e-05,0.0002320251943807168,0.0002181909533292261,0.00016511923394640785,0.00015839137883009966,0.00029917022737878623,0.0002766932216106575,0.00022936878458756156,0.00021684795524882274,0.0003516266968935097,0.0003180979739209473,0.00028525702314593213,0.00026418583781968527,0.0003804546778294629,0.00033452095168654477,0.00032275412689980687,0.00029075692257136634,0.00038045467782946293,0.00032275412689980703,0.00033452095168654466,0.00029075692257136634,0.0003516266968935097,0.0002852570231459322,0.0003180979739209473,0.00026418583781968527,0.00029917022737878634,0.00022936878458756167,0.0002766932216106575,0.00021684795524882274,0.0002320251943807169,0.00016511923394640793,0.00021819095332922616,0.0001583913788300997,0.00016058345740073087,0.00010262751764460354,0.00015285612560538318,9.939025662411535e-05,9.453455822023096e-05,5.0148773733845096e-05,9.082670759502477e-05,4.8847860446015994e-05,3.1984233060075346e-05,1.3642280732745226e-05,3.091301498114498e-05,1.3328858201208888e-05
0.043517867990753724,0.0,0.0,0.0,0.2473733117302362,0.0,0.0,0.0,0.25817001075288976,0.0,0.0,0.0,0.07345290725235198,0.0,0.0,0.0,0.02744317408662659,0.0,0.0,0.0,0.012456729564787635,0.0,0.0,0.0,0.006429453637802578,0.0,0.0,0.0,0.003599544131085992,0.0,0.0,0.0,0.002108479913392584,0.0,0.0,0.0,0.0012496350156623402,0.0,0.0,0.0,0.0007202857333701187,0.0,0.0,0.0,0.00038042811026183475,0.0,0.0,0.0,0.0001636945589462637,0.0,0.0,0.0,4.041086939565559e-05,0.0,0.0,0.0,0.043517867990753724,0.0,0.0,0.0,0.10076963219579366,0.0,0.0,0.0,0.08534057447734988,0.0,0.0,0.0,0.04138640521183803,0.0,0.0,0.0,0.019998136593093137,0.0,0.0,0.0,0.010325231709899008,0.0,0.0,0.0,0.005702204566021952,0.0,0.0,0.0,0.003314616556039661,0.0,0.0,0.0,0.0019844588707165667,0.0,0.0,0.0,0.0011915116259456392,0.0,0.0,0.0,0.0006920652290738669,0.0,0.0,0.0,0.0003670919543164778,0.0,0.0,0.0,0.0001582894083398705,0.0,0.0,0.0,3.9107881516544984e-05,0.0,0.0,0.0,4.041086939565559e-05,0.0,0.0,0.0,0.00015959239621898114,0.0,0.0,0.0,0.00034761080844357385,0.0,0.0,0.0,0.0005805813222941514,0.0,0.0,0.0,0.0008193160384512095,0.0,0.0,0.0,0.0010153424177219597,0.0,0.0,0.0,0.0011238787101361333,0.0,0.0,0.0,0.001118792710709087,0.0,0.0,0.0,0.001002068041721598,0.0,0.0,0.0,0.0008026536244712439,0.0,0.0,0.0,0.0005655780789287377,0.0,0.0,0.0,0.0003373658379374293,0.0,0.0,0.0,0.00015457364379248945,0.0,0.0,0.0,3.9107881516544984e-05,0.0,0.0,0.0
1.1532756171507803e-06,0.043517867990753724,0.0,0.0,4.613325330028208e-06,0.2473733117302362,0.0,0.0,1.0380581909986374e-05,0.25817001075288976,0.0,0.0,1.8451806115146375e-05,0.07345290725235198,0.0,0.0,2.880391816121626e-05,0.02744317408662659,0.0,0.0,4.135189862192596e-05,0.012456729564787635,0.0,0.0,5.586196170348655e-05,0.006429453637802578,0.0,0.0,7.17974509381284e-05,0.003599544131085992,0.0,0.0,8.807556035718267e-05,0.002108479913392584,0.0,0.0,0.0001027243003995464,0.0012496350156623402,0.0,0.0,0.00011246035829000859,0.0007202857333701187,0.0,0.0,0.00011226109782417105,0.00038042811026183475,0.0,0.0,9.50048569151139e-05,0.0001636945589462637,0.0,0.0,4.054063372519875e-05,4.041086939565559e-05,0.0,0.0,1.1532756171507803e-06,0.043517867990753724,0.0,0.0,4.612879607178038e-06,0.10076963219579366,0.0,0.0,1.0377016127185022e-05,0.08534057447734988,0.0,0.0,1.8436656775166724e-05,0.04138640521183803,0.0,0.0,2.875764677561611e-05,0.019998136593093137,0.0,0.0,4.123714724679003e-05,0.010325231709899008,0.0,0.0,5.561628472735324e-05,0.005702204566021952,0.0,0.0,7.132807586413377e-05,0.003314616556039661,0.0,0.0,8.72619275225782e-05,0.0019844588707165667,0.0,0.0,0.0001014392417454569,0.0011915116259456392,0.0,0.0,0.00011062664567900906,0.0006920652290738669,0.0,0.0,0.00010996195197052776,0.0003670919543164778,0.0,0.0,9.265567224241535e-05,0.0001582894083398705,0.0,0.0,3.943251548205454e-05,3.9107881516544984e-05,0.0,0.0,4.054063372519875e-05,0.0,0.0,0.0,0.00014849847409516493,0.0,0.0,0.0,0.00030184698161792793,0.0,0.0,0.0,0.0004802492822466744,0.0,0.0,0.0,0.0006559553824455979,0.0,0.0,0.0,0.0007967589306995845,0.0,0.0,0.0,0.0008738604359018366,0.0,0.0,0.0,0.000870681099526362,0.0,0.0,0.0,0.0007883560962185272,0.0,0.0,0.0,0.0006451323490473386,0.0,0.0,0.0,0.00047009899073392357,0.0,0.0,0.0,0.0002944945581267641,0.0,0.0,0.0,0.00014458868858093106,0.0,0.0,0.0,3.943251548205454e-05,0.0,0.0,0.0
